Token;POS;Género;Número
:;PUNCT;;
-;PUNCT;;
Ante;ADP;;
la;DET;Fem;Sing
necesidad;NOUN;Fem;Sing
de;ADP;;
descartar;VERB;;
melanoma;NOUN;Fem;Sing
se;PRON;;
cita;VERB;;Sing
para;ADP;;
extirpación;NOUN;Fem;Sing
quirúrgica;ADJ;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
lesión;NOUN;Fem;Sing
la;DET;Fem;Sing
semana;NOUN;Fem;Sing
siguiente;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Tras;ADP;;
la;DET;Fem;Sing
cirugía;NOUN;Fem;Sing
la;DET;Fem;Sing
cicatriz;NOUN;Fem;Sing
evoluciona;VERB;;Sing
adecuadamente;ADV;;
,;PUNCT;;
sin;ADP;;
presentar;VERB;;
complicaciones;NOUN;Fem;Plur
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
La;DET;Fem;Sing
anatomía;PROPN;;
patológica;ADJ;Fem;Sing
determina;ADJ;Fem;Sing
que;SCONJ;;
se;PRON;;
trata;VERB;;Sing
de;ADP;;
un;DET;Masc;Sing
granuloma;NOUN;Fem;Sing
piógeno;ADJ;Masc;Sing
o;CCONJ;;
botriomicoma;NOUN;Masc;Sing
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;PROPN;;
:;PUNCT;;
Cervicalgia;PROPN;;
que;SCONJ;;
no;ADV;;
cede;VERB;;Sing
desde;ADP;;
hace;VERB;;Sing
un;DET;Masc;Sing
mes;NOUN;Masc;Sing
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;ADJ;Fem;Sing
:;PUNCT;;
Varón;PROPN;;
de;ADP;;
67;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
•;PROPN;;
Antecedentes;PROPN;;
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
Exfumador;PROPN;;
2;NUM;;
paq;PROPN;;
/;NUM;;
día;NOUN;Masc;Sing
desde;ADP;;
hace;VERB;;Sing
10;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Exbebedor;PROPN;;
moderado;ADJ;Masc;Sing
desde;ADP;;
hace;VERB;;Sing
3;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
HTA;PROPN;;
-;PUNCT;;
DM2;PROPN;;
-;PUNCT;;
Enfermedad;PROPN;;
arterial;ADJ;;Sing
periférica;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
HDA;NOUN;Masc;Sing
en;ADP;;
2009;NOUN;;
(;PUNCT;;
por;ADP;;
toma;NOUN;Fem;Sing
de;ADP;;
antiagregantes;NOUN;;Plur
);PUNCT;;
.;PUNCT;;
•;PROPN;;
Enfermedad;PROPN;;
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Acude;VERB;;Sing
a;ADP;;
consulta;NOUN;Fem;Sing
por;ADP;;
cervicalgia;NOUN;Fem;Sing
que;PRON;;
inicia;VERB;;Sing
en;ADP;;
hombro;NOUN;Masc;Sing
e;CCONJ;;
irradia;VERB;;Sing
hacia;ADP;;
región;NOUN;Fem;Sing
laterocervical;ADJ;;Sing
izquierda;ADJ;Fem;Sing
,;PUNCT;;
desde;ADP;;
hace;VERB;;Sing
un;DET;Masc;Sing
mes;NOUN;Masc;Sing
.;PUNCT;;
Es;AUX;;Sing
atendido;VERB;Masc;Sing
por;ADP;;
médico;NOUN;Masc;Sing
extracomunitario;ADJ;Masc;Sing
que;PRON;;
indica;VERB;;Sing
Rx;ADV;;
cervical;ADJ;;Sing
y;CCONJ;;
hombro;NOUN;Masc;Sing
y;CCONJ;;
pauta;NOUN;Fem;Sing
analgésicos;ADJ;Masc;Plur
menores;ADJ;;Plur
(;PUNCT;;
no;ADV;;
AINEs;NOUN;Masc;Sing
);PUNCT;;
para;ADP;;
el;DET;Masc;Sing
dolor;NOUN;Masc;Sing
,;PUNCT;;
indicando;VERB;;
cervicalgia;NOUN;Fem;Sing
como;SCONJ;;
juicio;NOUN;Masc;Sing
clínico;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Posteriormente;ADV;;
acude;VERB;;Sing
porque;SCONJ;;
el;DET;Masc;Sing
dolor;NOUN;Masc;Sing
no;ADV;;
cede;PROPN;;
.;PUNCT;;
EXAMEN;NOUN;Fem;Plur
:;PUNCT;;
•;PROPN;;
Exploración;PROPN;;
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
No;ADV;;
se;PRON;;
aprecia;VERB;;Sing
patología;NOUN;Fem;Sing
cervical;ADJ;;Sing
.;PUNCT;;
•;PROPN;;
Pruebas;PROPN;;
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
Analítica;PROPN;;
:;PUNCT;;
hemograma;NOUN;Fem;Sing
normal;ADJ;;Sing
.;PUNCT;;
Coagulación;PROPN;;
fibrinógeno;ADJ;Masc;Sing
en;ADP;;
760;NUM;;
.;PUNCT;;
Hba1;PROPN;;
C;PROPN;;
7.2;NUM;;
%;SYM;;
,;PUNCT;;
creatinina;ADJ;Fem;Sing
,;PUNCT;;
perfil;NOUN;Masc;Sing
hepático;ADJ;Masc;Sing
y;CCONJ;;
resto;NOUN;Masc;Sing
de;ADP;;
bioquímica;NOUN;Fem;Sing
normales;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
Rx;ADV;;
hombro;NOUN;Masc;Sing
y;CCONJ;;
cervical;ADJ;;Sing
:;PUNCT;;
no;ADV;;
patología;NOUN;Fem;Sing
osteomuscular;ADJ;;Sing
.;PUNCT;;
Se;PRON;;
aprecia;VERB;;Sing
lesión;NOUN;Fem;Sing
ocupante;ADJ;;Sing
de;ADP;;
espacio;NOUN;Masc;Sing
en;ADP;;
lóbulo;NOUN;Masc;Sing
superior;ADJ;;Sing
izquierdo;ADJ;Masc;Sing
(;PUNCT;;
LSI;PROPN;;
);PUNCT;;
.;PUNCT;;
-;PUNCT;;
Rx;ADV;;
tórax;VERB;;Plur
:;PUNCT;;
masa;NOUN;Fem;Sing
espiculada;ADJ;Fem;Sing
en;ADP;;
LSI;PROPN;;
.;PUNCT;;
-;PUNCT;;
Pet;PROPN;;
-;PUNCT;;
TAC;PROPN;;
:;PUNCT;;
neoplasia;NOUN;Fem;Sing
pulmonar;VERB;;
de;ADP;;
4x5;NUM;;
cm;NOUN;;
en;ADP;;
LSI;PROPN;;
.;PUNCT;;
Adenopatías;PROPN;;
mediastínicas;ADJ;Fem;Plur
.;PUNCT;;
-;PUNCT;;
Fibrobroncoscopia;PROPN;;
:;PUNCT;;
tumoración;NOUN;Fem;Sing
endobronquial;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Anatomía;PROPN;;
patológica;ADJ;Fem;Sing
:;PUNCT;;
Adenocarcinoma;VERB;;Sing
pulmonar;VERB;;
pobremente;ADV;;
diferenciado;ADJ;Masc;Sing
.;PUNCT;;
TRATAMIENTO;PROPN;;
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Tratamiento;NOUN;Masc;Sing
con;ADP;;
opiáceos;NOUN;Masc;Plur
mayores;ADJ;;Plur
para;ADP;;
el;DET;Masc;Sing
dolor;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Actualmente;ADV;;
a;ADP;;
la;DET;Fem;Sing
espera;NOUN;;
de;ADP;;
oncología;NOUN;Fem;Sing
para;ADP;;
valorar;VERB;;
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Adenocarcinoma;VERB;;Sing
pulmonar;VERB;;
pobremente;ADV;;
diferenciado;ADJ;Masc;Sing
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;PROPN;;
:;PUNCT;;
Consulta;PROPN;;
en;ADP;;
urgencias;NOUN;Fem;Plur
hospitalarias;ADJ;Fem;Plur
por;ADP;;
parestesias;NOUN;Fem;Plur
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;ADJ;Fem;Sing
:;PUNCT;;
Mujer;NOUN;Fem;Sing
de;ADP;;
65;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
•;PROPN;;
Antecedentes;PROPN;;
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
Hipertensión;PROPN;;
.;PUNCT;;
-;PUNCT;;
Síndrome;PROPN;;
ansioso;ADJ;Masc;Sing
depresivo;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Intervención;PROPN;;
de;ADP;;
la;DET;Fem;Sing
columna;NOUN;Fem;Sing
por;ADP;;
traumatismo;NOUN;Masc;Sing
en;ADP;;
juventud;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Fumadora;NOUN;Fem;Sing
de;ADP;;
10-15;NUM;;
cigarrillos;NOUN;Masc;Plur
al;ADP;Masc;Sing
día;NOUN;Masc;Sing
.;PUNCT;;
•;PROPN;;
Enfermedad;PROPN;;
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Cuadro;PROPN;;
de;ADP;;
parestesias;NOUN;Fem;Plur
desde;ADP;;
hace;VERB;;Sing
50;NUM;;
días;NOUN;Masc;Plur
aproximadamente;ADV;;
,;PUNCT;;
pérdida;NOUN;Fem;Sing
de;ADP;;
fuerza;NOUN;Fem;Sing
en;ADP;;
miembros;NOUN;Masc;Plur
superiores;ADJ;;Plur
(;PUNCT;;
MMSS;PROPN;;
);PUNCT;;
e;CCONJ;;
inferiores;ADJ;;Plur
(;PUNCT;;
MMII;PROPN;;
);PUNCT;;
,;PUNCT;;
mialgias;NOUN;Fem;Plur
generalizadas;ADJ;Fem;Plur
y;CCONJ;;
caídas;ADJ;Fem;Plur
de;ADP;;
repetición;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Paralelamente;ADV;;
refiere;VERB;;Sing
tos;PROPN;;
seca;ADJ;Fem;Sing
,;PUNCT;;
sensación;NOUN;Fem;Sing
distérmica;ADJ;Fem;Sing
e;CCONJ;;
incontinencia;NOUN;Fem;Sing
urinaria;ADJ;Fem;Sing
,;PUNCT;;
asociado;ADJ;Masc;Sing
a;ADP;;
pérdida;NOUN;Fem;Sing
de;ADP;;
10;NUM;;
kg;NOUN;Masc;Plur
en;ADP;;
3;NUM;;
meses;NOUN;Masc;Plur
y;CCONJ;;
anorexia;NOUN;Fem;Sing
.;PUNCT;;
EXAMEN;NOUN;Fem;Plur
:;PUNCT;;
•;PROPN;;
Exploración;PROPN;;
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Consciente;ADJ;;Sing
,;PUNCT;;
orientada;ADJ;Fem;Sing
,;PUNCT;;
colaboradora;ADJ;Fem;Sing
,;PUNCT;;
lenguaje;NOUN;Masc;Sing
y;CCONJ;;
motilidad;NOUN;Fem;Sing
ocular;ADJ;;Sing
normal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Atrofia;PROPN;;
muscular;VERB;;
en;ADP;;
MMII;PROPN;;
y;CCONJ;;
MMSS;PROPN;;
.;PUNCT;;
-;PUNCT;;
Reflejos;NOUN;Masc;Plur
osteotendinosos;ADJ;Masc;Plur
abolidos;ADJ;Masc;Plur
en;ADP;;
MMII;PROPN;;
,;PUNCT;;
conservados;ADJ;Masc;Plur
en;ADP;;
MMSS;PROPN;;
.;PUNCT;;
-;PUNCT;;
Sensibilidad;PROPN;;
termoalgésica;ADJ;Fem;Sing
conservada;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
La;DET;Fem;Sing
exploración;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
marcha;NOUN;Fem;Sing
no;ADV;;
es;AUX;;Sing
posible;ADJ;;Sing
,;PUNCT;;
pues;SCONJ;;
es;AUX;;Sing
imposible;ADJ;;Sing
la;DET;Fem;Sing
bipedestación;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Adenopatía;VERB;;Sing
supraclavicular;VERB;;
derecha;NOUN;Fem;Sing
de;ADP;;
2;NUM;;
cm;NOUN;;
y;CCONJ;;
adherida;ADJ;Fem;Sing
a;ADP;;
planos;NOUN;Masc;Plur
profundos;ADJ;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Auscultación;PROPN;;
:;PUNCT;;
crepitantes;NOUN;;Plur
en;ADP;;
base;NOUN;;Sing
pulmonar;VERB;;
izquierda;NOUN;Fem;Sing
sin;ADP;;
otros;DET;Masc;Plur
hallazgos;NOUN;Masc;Plur
.;PUNCT;;
•;PROPN;;
Pruebas;PROPN;;
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
Analítica;PROPN;;
de;ADP;;
urgencias;NOUN;Fem;Plur
:;PUNCT;;
destaca;VERB;;Sing
leucocitosis;NOUN;Fem;
,;PUNCT;;
PCR;PROPN;;
elevada;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Radiografía;PROPN;;
de;ADP;;
tórax;NOUN;Masc;
con;ADP;;
aumento;NOUN;Masc;Sing
de;ADP;;
tamaño;NOUN;Masc;Sing
del;ADP;Masc;Sing
hilio;NOUN;Masc;Sing
izquierdo;ADJ;Masc;Sing
y;CCONJ;;
dudosa;ADJ;Fem;Sing
condensación;NOUN;Fem;Sing
en;ADP;;
lóbulo;NOUN;Masc;Sing
inferior;ADJ;;Sing
izquierdo;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
ECG;PROPN;;
normal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Ingreso;NOUN;Masc;Sing
en;ADP;;
planta;NOUN;Fem;Sing
de;ADP;;
Medicina;PROPN;;
Interna;PROPN;;
para;ADP;;
completar;VERB;;
estudio;NOUN;Masc;Sing
con;ADP;;
TAC;PROPN;;
torácico;ADJ;Masc;Sing
,;PUNCT;;
que;PRON;;
identifica;VERB;;Sing
una;DET;Fem;Sing
masa;NOUN;Fem;Sing
pulmonar;VERB;;
hiliar;VERB;;
izquierda;NOUN;Fem;Sing
sugerente;ADV;;
de;ADP;;
proceso;NOUN;Masc;Sing
neoplásico;ADJ;Masc;Sing
primario;ADJ;Masc;Sing
y;CCONJ;;
adenomegalias;NOUN;Fem;Plur
metastásicas;ADJ;Fem;Plur
múltiples;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
Resonancia;PROPN;;
magnética;ADJ;Fem;Sing
de;ADP;;
cráneo;NOUN;Masc;Sing
y;CCONJ;;
columna;NOUN;Fem;Sing
:;PUNCT;;
cavidad;NOUN;Fem;Sing
siringomiélica;ADJ;Fem;Sing
central;ADJ;;Sing
dorsal;ADJ;;Sing
desde;ADP;;
T5;PROPN;;
hasta;ADP;;
T8;PROPN;;
(;PUNCT;;
posiblemente;ADV;;
secundaria;ADJ;Fem;Sing
a;ADP;;
golpe;NOUN;Masc;Sing
en;ADP;;
columna;NOUN;Fem;Sing
antigua;ADJ;Fem;Sing
e;CCONJ;;
intervenida;ADJ;Fem;Sing
por;ADP;;
pérdida;NOUN;Fem;Sing
de;ADP;;
fuerza;NOUN;Fem;Sing
);PUNCT;;
-;PUNCT;;
Analítica;PROPN;;
con;ADP;;
marcadores;NOUN;Masc;Plur
tumorales;ADJ;;Plur
(;PUNCT;;
Antígeno;PROPN;;
Carcinoembrionario;PROPN;;
7.05;NUM;;
ng;PROPN;;
/;PUNCT;;
ml;ADV;;
);PUNCT;;
,;PUNCT;;
sífilis;PROPN;;
(;PUNCT;;
negativo;ADJ;Masc;Sing
);PUNCT;;
y;CCONJ;;
autominunidad;NOUN;Fem;Sing
(;PUNCT;;
Ac;PROPN;;
(;PUNCT;;
IgG;PROPN;;
);PUNCT;;
antinucleares;NOUN;Masc;Plur
Positivos;PROPN;;
,;PUNCT;;
Ac;PROPN;;
(;PUNCT;;
IgG;PROPN;;
);PUNCT;;
Antineuronal-Hu;PROPN;;
Positivo;PROPN;;
);PUNCT;;
.;PUNCT;;
-;PUNCT;;
Electromiograma;PROPN;;
(;PUNCT;;
EMG;PROPN;;
);PUNCT;;
:;PUNCT;;
Polineuropatia;PROPN;;
sensitivo;ADJ;Masc;Sing
motora;ADJ;Fem;Sing
de;ADP;;
tipo;NOUN;Masc;Sing
axonal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Biopsia;PROPN;;
de;ADP;;
tumoración;NOUN;Fem;Sing
pulmonar;ADJ;;Sing
:;PUNCT;;
diagnóstico;NOUN;Masc;Sing
de;ADP;;
Carcinoma;PROPN;;
de;ADP;;
células;NOUN;Fem;Plur
pequeñas;ADJ;Fem;Plur
.;PUNCT;;
TRATAMIENTO;PROPN;;
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Traslado;NOUN;Masc;Sing
al;ADP;Masc;Sing
hospital;NOUN;Masc;Sing
de;ADP;;
referencia;NOUN;Fem;Sing
para;ADP;;
iniciar;VERB;;
quimioterapia;NOUN;Fem;Sing
con;ADP;;
Cisplatino;PROPN;;
y;CCONJ;;
Ectopósido;PROPN;;
.;PUNCT;;
-;PUNCT;;
Actualmente;ADV;;
,;PUNCT;;
evoluciona;VERB;;Sing
de;ADP;;
forma;NOUN;Fem;Sing
favorable;ADJ;;Sing
tras;ADP;;
tratamiento;NOUN;Masc;Sing
con;ADP;;
quimioterapia;NOUN;Fem;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Carcinoma;PROPN;;
microcítico;ADJ;Masc;Sing
de;ADP;;
pulmón;NOUN;Masc;Sing
,;PUNCT;;
precedido;ADJ;Masc;Sing
del;ADP;Masc;Sing
Síndrome;PROPN;;
Paraneoplasico;PROPN;;
(;PUNCT;;
SLE;PROPN;;
y;CCONJ;;
siringomielia;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;PROPN;;
:;PUNCT;;
El;DET;Masc;Sing
día;NOUN;Masc;Sing
24/10/2013;NUM;;
acude;VERB;;Sing
una;DET;Fem;Sing
mujer;NOUN;Fem;Sing
de;ADP;;
40;NUM;;
años;NOUN;Masc;Plur
acompañada;ADJ;Fem;Sing
de;ADP;;
su;DET;;Sing
madre;NOUN;Fem;Sing
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;ADJ;Fem;Sing
:;PUNCT;;
•;PROPN;;
Antecedentes;PROPN;;
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
Epilepsia;PROPN;;
desde;ADP;;
la;DET;Fem;Sing
infancia;NOUN;Fem;Sing
en;ADP;;
tto;NOUN;Fem;Sing
con;ADP;;
Carbamazepina;PROPN;;
,;PUNCT;;
Topiramato;PROPN;;
y;CCONJ;;
Clobazam;PROPN;;
.;PUNCT;;
-;PUNCT;;
Hidrocefalia;PROPN;;
-;PUNCT;;
Portadora;NOUN;Fem;Sing
de;ADP;;
válvula;NOUN;Fem;Sing
de;ADP;;
derivación;NOUN;Fem;Sing
ventrívulo-peritoneal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Controlada;ADJ;Fem;Sing
en;ADP;;
CCEE;PROPN;;
de;ADP;;
Traumatología;PROPN;;
por;ADP;;
posible;ADJ;;Sing
necrosis;NOUN;Fem;
avascular;ADJ;;Sing
de;ADP;;
cadera;NOUN;Fem;Sing
izquierda;ADJ;Fem;Sing
en;ADP;;
tto;NOUN;Fem;Sing
con;ADP;;
Tramadol;PROPN;;
y;CCONJ;;
AINES;NOUN;Fem;Plur
a;ADP;;
demanda;NOUN;;
.;PUNCT;;
•;PROPN;;
Enfermedad;PROPN;;
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Andando;PROPN;;
de;ADP;;
la;DET;Fem;Sing
mano;NOUN;Fem;Sing
de;ADP;;
su;DET;;Sing
madre;NOUN;Fem;Sing
,;PUNCT;;
le;PRON;;Sing
ha;AUX;;Sing
fallado;VERB;Masc;Sing
la;DET;Fem;Sing
cadera;NOUN;Fem;Sing
derecha;ADJ;Fem;Sing
y;CCONJ;;
se;PRON;;
ha;AUX;;Sing
caído;VERB;Masc;Sing
al;ADP;Masc;Sing
suelo;NOUN;Masc;Sing
,;PUNCT;;
con;ADP;;
imposibilidad;NOUN;Fem;Sing
de;ADP;;
incorporarse;VERB;;
por;ADP;;
el;DET;Masc;Sing
dolor;NOUN;Masc;Sing
.;PUNCT;;
EXAMEN;NOUN;Fem;Plur
:;PUNCT;;
•;PROPN;;
Exploración;PROPN;;
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Buen;ADJ;Masc;Sing
estado;NOUN;Masc;Sing
general;ADJ;;Sing
pero;CCONJ;;
muy;ADV;;
quejosa;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Déficit;PROPN;;
intelectual;ADJ;;Sing
(;PUNCT;;
conocido;ADJ;Masc;Sing
);PUNCT;;
con;ADP;;
desinhibición;NOUN;Fem;Sing
del;ADP;Masc;Sing
comportamiento;NOUN;Masc;Sing
,;PUNCT;;
insultando;VERB;;
repetidas;ADJ;Fem;Plur
veces;NOUN;Fem;Plur
a;ADP;;
su;DET;;Sing
madre;NOUN;Fem;Sing
(;PUNCT;;
la;DET;Fem;Sing
madre;NOUN;Fem;Sing
intenta;VERB;;Sing
justificarle;VERB;;Sing
,;PUNCT;;
lleva;VERB;;Sing
muchos;DET;Masc;Plur
años;NOUN;Masc;Plur
a;ADP;;
su;DET;;Sing
lado;NOUN;Masc;Sing
);PUNCT;;
.;PUNCT;;
-;PUNCT;;
Dolor;PROPN;;
e;CCONJ;;
impotencia;NOUN;Fem;Sing
funcional;ADJ;;Sing
de;ADP;;
cadera;NOUN;Fem;Sing
derecha;ADJ;Fem;Sing
,;PUNCT;;
sin;ADP;;
crepitación;NOUN;Fem;Sing
ni;CCONJ;;
deformidad;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Dolor;NOUN;Masc;Sing
en;ADP;;
región;NOUN;Fem;Sing
externa;ADJ;Fem;Sing
de;ADP;;
tobillo;NOUN;Masc;Sing
derecho;ADJ;Masc;Sing
.;PUNCT;;
•;PROPN;;
Pruebas;PROPN;;
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
Rx;ADV;;
de;ADP;;
Pelvis;PROPN;;
:;PUNCT;;
Signos;PROPN;;
de;ADP;;
coxartrosis;NOUN;Fem;
bilateral;ADJ;;Sing
,;PUNCT;;
más;ADV;;
acentuada;ADJ;Fem;Sing
en;ADP;;
el;DET;Masc;Sing
lado;NOUN;Masc;Sing
izquierdo;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Rx;ADV;;
de;ADP;;
Tobillo;PROPN;;
derecho;ADJ;Masc;Sing
:;PUNCT;;
Fractura;PROPN;;
de;ADP;;
maleolo;NOUN;Masc;Sing
externo;ADJ;Masc;Sing
,;PUNCT;;
probablemente;ADV;;
antigua;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Rx;ADV;;
:;PUNCT;;
Fractura;PROPN;;
espiroidea;VERB;;Sing
de;ADP;;
tibia;NOUN;Fem;Sing
derecha;ADJ;Fem;Sing
.;PUNCT;;
TRATAMIENTO;PROPN;;
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
En;ADP;;
una;DET;Fem;Sing
camilla;NOUN;Fem;Sing
,;PUNCT;;
se;PRON;;
le;PRON;;Sing
ha;AUX;;Sing
administrado;VERB;Masc;Sing
Dexketoprofeno;PROPN;;
IV;PROPN;;
.;PUNCT;;
-;PUNCT;;
Se;PRON;;
cursa;VERB;;Sing
preoperatorio;ADJ;Masc;Sing
e;CCONJ;;
interconsulta;VERB;;Sing
con;ADP;;
Traumatología;PROPN;;
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Fractura;PROPN;;
espiroidea;ADJ;;Sing
de;ADP;;
tibia;NOUN;Fem;Sing
derecha;ADJ;Fem;Sing
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;PROPN;;
:;PUNCT;;
Varón;PROPN;;
de;ADP;;
59;NUM;;
años;NOUN;Masc;Plur
que;PRON;;
consulta;VERB;;Sing
por;ADP;;
lesión;NOUN;Fem;Sing
dérmica;ADJ;Fem;Sing
en;ADP;;
región;NOUN;Fem;Sing
frontotemporal;ADJ;;Sing
izquierda;ADJ;Fem;Sing
de;ADP;;
2;NUM;;
meses;NOUN;Masc;Plur
de;ADP;;
evolución;NOUN;Fem;Sing
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;ADJ;Fem;Sing
:;PUNCT;;
•;PROPN;;
Antecedentes;PROPN;;
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
No;ADV;;
reacciones;NOUN;Fem;Plur
alérgicas;ADJ;Fem;Plur
medicamentosas;ADJ;Fem;Plur
conocidas;ADJ;Fem;Plur
.;PUNCT;;
-;PUNCT;;
No;ADV;;
hábitos;NOUN;Masc;Plur
tóxicos;ADJ;Masc;Plur
.;PUNCT;;
-;PUNCT;;
No;ADV;;
factores;NOUN;Masc;Plur
de;ADP;;
riesgo;NOUN;Masc;Sing
cardiovascular;ADJ;;Sing
.;PUNCT;;
•;PROPN;;
Enfermedad;PROPN;;
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Presenta;VERB;;Sing
lesión;NOUN;Fem;Sing
dérmica;ADJ;Fem;Sing
en;ADP;;
región;NOUN;Fem;Sing
frontotemporal;ADJ;;Sing
izquierda;ADJ;Fem;Sing
de;ADP;;
dos;NUM;;Plur
meses;NOUN;Masc;Plur
de;ADP;;
evolución;NOUN;Fem;Sing
,;PUNCT;;
con;ADP;;
un;DET;Masc;Sing
diámetro;NOUN;Masc;Sing
de;ADP;;
unos;PRON;Masc;Plur
3;NUM;;
cm;NOUN;;
y;CCONJ;;
con;ADP;;
inicio;NOUN;Masc;Sing
de;ADP;;
supuración;NOUN;Fem;Sing
de;ADP;;
material;NOUN;Masc;Sing
mucopurulento;NOUN;Masc;Sing
desde;ADP;;
hace;VERB;;Sing
1;NUM;;
semana;NOUN;Fem;Sing
.;PUNCT;;
Comenta;VERB;;Sing
que;SCONJ;;
ha;AUX;;Sing
cambiado;VERB;Masc;Sing
el;DET;Masc;Sing
tamaño;NOUN;Masc;Sing
,;PUNCT;;
el;DET;Masc;Sing
color;NOUN;Masc;Sing
,;PUNCT;;
así;ADV;;
como;SCONJ;;
la;DET;Fem;Sing
consistencia;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
No;ADV;;
ha;AUX;;Sing
consultado;VERB;Masc;Sing
previamente;ADV;;
,;PUNCT;;
ha;AUX;;Sing
realizado;VERB;Masc;Sing
curas;NOUN;Fem;Plur
locales;ADJ;;Plur
en;ADP;;
su;DET;;Sing
domicilio;NOUN;Masc;Sing
y;CCONJ;;
mantiene;VERB;;Sing
la;DET;Fem;Sing
lesión;NOUN;Fem;Sing
ocluida;ADJ;Fem;Sing
con;ADP;;
un;DET;Masc;Sing
apósito;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Niega;VERB;;Sing
fiebre;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
No;ADV;;
otra;DET;Fem;Sing
sintomatología;NOUN;Fem;Sing
destacable;ADJ;;Sing
,;PUNCT;;
aunque;SCONJ;;
refiere;VERB;;Sing
