Token;POS;Género;Número
normales;ADJ;;Plur
";";PUNCT;;
destaca;VERB;;Sing
PCR;NOUN;Fem;Sing
de;ADP;;
380mg/L;NUM;;
.;PUNCT;;
-;PUNCT;;
Radiografía;NOUN;Fem;Sing
de;ADP;;
abdomen;NOUN;Masc;Sing
:;PUNCT;;
se;PRON;;
objetiva;ADJ;Fem;Sing
neumoperitoneo;NOUN;Masc;Sing
franco;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
TAC;NOUN;Masc;
de;ADP;;
abdomen;NOUN;Masc;Sing
y;CCONJ;;
pelvis;NOUN;Fem;Sing
:;PUNCT;;
muestra;VERB;;Sing
importante;ADJ;;Sing
cámara;NOUN;Fem;Sing
de;ADP;;
neumoperitoneo;NOUN;Masc;Sing
,;PUNCT;;
de;ADP;;
mayor;ADJ;;Sing
cuantía;NOUN;Fem;Sing
a;ADP;;
nivel;NOUN;Masc;Sing
anterior;ADJ;;Sing
,;PUNCT;;
líquido;NOUN;Masc;Sing
libre;ADJ;;Sing
,;PUNCT;;
discreto;ADJ;Masc;Sing
engrosamiento;NOUN;Masc;Sing
mural;ADJ;;Sing
de;ADP;;
algunos;DET;Masc;Plur
segmentos;NOUN;Masc;Plur
de;ADP;;
intestino;NOUN;Masc;Sing
delgado;ADJ;Masc;Sing
,;PUNCT;;
aunque;SCONJ;;
no;ADV;;
se;PRON;;
logra;VERB;;Sing
identificar;VERB;;
el;DET;Masc;Sing
origen;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
perforación;NOUN;Fem;Sing
.;PUNCT;;
TRATAMIENTO;NOUN;Masc;Sing
Y;CCONJ;;
EVOLUCIóN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Se;PRON;;
decide;VERB;;Sing
ingreso;NOUN;Masc;Sing
e;CCONJ;;
intervención;NOUN;Fem;Sing
quirúrgica;ADJ;Fem;Sing
de;ADP;;
urgencia;NOUN;Fem;Sing
.;PUNCT;;
Durante;ADP;;
la;DET;Fem;Sing
intervención;NOUN;Fem;Sing
quirúrgica;ADJ;Fem;Sing
se;PRON;;
objetiva;VERB;;Sing
perforación;NOUN;Fem;Sing
gástrica;ADJ;Fem;Sing
que;PRON;;
cierran;VERB;;Plur
";";PUNCT;;
posteriormente;ADV;;
,;PUNCT;;
realizan;VERB;;Plur
lavado;NOUN;Masc;Sing
y;CCONJ;;
drenaje;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
cavidad;NOUN;Fem;Sing
abdominal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Trasladada;ADJ;Fem;Sing
a;ADP;;
la;DET;Fem;Sing
planta;NOUN;Fem;Sing
de;ADP;;
hospitalización;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
La;DET;Fem;Sing
evolución;NOUN;Fem;Sing
postquirúrgica;ADJ;Fem;Sing
es;VERB;;Sing
favorable;ADJ;;Sing
,;PUNCT;;
manteniéndose;VERB;;
afebril;ADJ;;Sing
y;CCONJ;;
estable;ADJ;;Sing
.;PUNCT;;
El;DET;Masc;Sing
dolor;NOUN;Masc;Sing
está;VERB;;Sing
bien;ADV;;
controlado;ADJ;Masc;Sing
,;PUNCT;;
comienza;VERB;;Sing
a;ADP;;
tolerar;VERB;;
dieta;NOUN;Fem;Sing
y;CCONJ;;
a;ADP;;
deambular;VERB;;
.;PUNCT;;
Los;DET;Masc;Plur
drenajes;NOUN;Masc;Plur
están;VERB;;Plur
limpios;ADJ;Masc;Plur
y;CCONJ;;
la;DET;Fem;Sing
herida;NOUN;Fem;Sing
quirúrgica;ADJ;Fem;Sing
tiene;VERB;;Sing
buen;ADJ;Masc;Sing
aspecto;NOUN;Masc;Sing
,;PUNCT;;
sin;ADP;;
signos;NOUN;Masc;Plur
de;ADP;;
infección;NOUN;Fem;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Perforación;NOUN;Fem;Sing
gástrica;ADJ;Fem;Sing
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;NOUN;Fem;Sing
:;PUNCT;;
Lesión;NOUN;Fem;Sing
en;ADP;;
escote;NOUN;Masc;Sing
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;ADJ;Fem;Sing
:;PUNCT;;
Mujer;NOUN;Fem;Sing
de;ADP;;
41;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
•;PUNCT;;
Antecedentes;NOUN;Masc;Plur
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
Sin;ADP;;
interés;NOUN;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Enfermedad;NOUN;Fem;Sing
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Consulta;NOUN;Fem;Sing
telefónicamente;ADV;;
por;ADP;;
una;DET;Fem;Sing
lesión;NOUN;Fem;Sing
en;ADP;;
escote;NOUN;Masc;Sing
de;ADP;;
aproximadamente;ADV;;
dos;NUM;;Plur
meses;NOUN;Masc;Plur
de;ADP;;
evolución;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Se;PRON;;
cita;VERB;;Sing
en;ADP;;
consulta;NOUN;Fem;Sing
esa;DET;Fem;Sing
misma;ADJ;Fem;Sing
semana;NOUN;Fem;Sing
y;CCONJ;;
se;PRON;;
objetiva;ADJ;Fem;Sing
una;DET;Fem;Sing
lesión;NOUN;Fem;Sing
de;ADP;;
1;NUM;;
cm;NOUN;Masc;
de;ADP;;
diámetro;NOUN;Masc;Sing
,;PUNCT;;
que;PRON;;
impresiona;VERB;;Sing
de;ADP;;
quiste;NOUN;Masc;Sing
sebáceo;ADJ;Masc;Sing
sobreinfectado;ADJ;Masc;Sing
(;PUNCT;;
eritematoso;NOUN;Masc;Sing
y;CCONJ;;
caliente;ADJ;;Sing
);PUNCT;;
.;PUNCT;;
Se;PRON;;
inicia;VERB;;Sing
tratamiento;NOUN;Masc;Sing
antibiótico;ADJ;Masc;Sing
con;ADP;;
mupirocina;NOUN;Fem;
.;PUNCT;;
-;PUNCT;;
10;NUM;;
días;NOUN;Masc;Plur
después;ADV;;
la;DET;Fem;Sing
paciente;NOUN;;Sing
consulta;VERB;;Sing
telefónicamente;ADV;;
para;ADP;;
referir;VERB;;
aumento;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
lesión;NOUN;Fem;Sing
pese;SCONJ;;
a;ADP;;
tratamiento;NOUN;Masc;Sing
antibiótico;ADJ;Masc;Sing
.;PUNCT;;
EXAMEN;NOUN;Masc;Sing
:;PUNCT;;
•;PUNCT;;
Exploración;NOUN;Fem;Sing
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Se;PRON;;
objetiva;VERB;;Sing
una;DET;Fem;Sing
lesión;NOUN;Fem;Sing
pediculada;ADJ;Fem;Sing
,;PUNCT;;
de;ADP;;
color;NOUN;Masc;Sing
rojizo;ADJ;Masc;Sing
,;PUNCT;;
perlado;ADJ;Masc;Sing
,;PUNCT;;
sin;ADP;;
supuración;NOUN;Fem;Sing
ni;CCONJ;;
bordes;NOUN;;Plur
eritematosos;ADJ;Masc;Plur
,;PUNCT;;
no;ADV;;
dolorosa;ADJ;Fem;Sing
a;ADP;;
la;DET;Fem;Sing
palpación;NOUN;Fem;Sing
que;PRON;;
ha;AUX;;Sing
aumentado;VERB;Masc;Sing
de;ADP;;
tamaño;NOUN;Masc;Sing
a;ADP;;
3;NUM;;
cm;NOUN;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Pruebas;NOUN;Fem;Plur
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
Dermatoscopia;NOUN;Fem;Sing
y;CCONJ;;
tele-consulta;NOUN;Fem;Sing
a;ADP;;
Dermatología;NOUN;Fem;
.;PUNCT;;
TRATAMIENTO;NOUN;Masc;Sing
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Ante;ADP;;
la;DET;Fem;Sing
necesidad;NOUN;Fem;Sing
de;ADP;;
descartar;VERB;;
melanoma;NOUN;Masc;Sing
se;PRON;;
cita;VERB;;Sing
para;ADP;;
extirpación;NOUN;Fem;Sing
quirúrgica;ADJ;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
lesión;NOUN;Fem;Sing
la;DET;Fem;Sing
semana;NOUN;Fem;Sing
siguiente;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Tras;ADP;;
la;DET;Fem;Sing
cirugía;NOUN;Fem;Sing
la;DET;Fem;Sing
cicatriz;NOUN;Fem;Sing
evoluciona;VERB;;Sing
adecuadamente;ADV;;
,;PUNCT;;
sin;ADP;;
presentar;VERB;;
complicaciones;NOUN;Fem;Plur
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
La;DET;Fem;Sing
anatomía;NOUN;Fem;Sing
patológica;ADJ;Fem;Sing
determina;VERB;;Sing
que;SCONJ;;
se;PRON;;
trata;VERB;;Sing
de;ADP;;
un;DET;Masc;Sing
granuloma;NOUN;Masc;Sing
piógeno;ADJ;Masc;Sing
o;CCONJ;;
botriomicoma;NOUN;Masc;Sing
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;NOUN;Fem;Sing
:;PUNCT;;
Cervicalgia;NOUN;Fem;Sing
que;PRON;;
no;ADV;;
cede;VERB;;Sing
desde;ADP;;
hace;VERB;;Sing
un;DET;Masc;Sing
mes;NOUN;Masc;Sing
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;ADJ;Fem;Sing
:;PUNCT;;
Varón;NOUN;Masc;Sing
de;ADP;;
67;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
•;PUNCT;;
Antecedentes;NOUN;Masc;Plur
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
Exfumador;NOUN;Masc;Sing
2;NUM;;
paq;NOUN;Masc;Sing
/;PUNCT;;
día;NOUN;Masc;Sing
desde;ADP;;
hace;VERB;;Sing
10;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Exbebedor;NOUN;Masc;
moderado;ADJ;Masc;Sing
desde;ADP;;
hace;VERB;;Sing
3;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
HTA;NOUN;Fem;Sing
-;PUNCT;;
DM2;NOUN;Fem;
-;PUNCT;;
Enfermedad;NOUN;Fem;Sing
arterial;ADJ;;Sing
periférica;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
HDA;NOUN;Fem;Sing
en;ADP;;
2009;NUM;;
(;PUNCT;;
por;ADP;;
toma;NOUN;Fem;Sing
de;ADP;;
antiagregantes;NOUN;Masc;Plur
);PUNCT;;
.;PUNCT;;
•;PUNCT;;
Enfermedad;NOUN;Fem;Sing
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Acude;VERB;;Sing
a;ADP;;
consulta;NOUN;Fem;Sing
por;ADP;;
cervicalgia;NOUN;Fem;Sing
que;PRON;;
inicia;VERB;;Sing
en;ADP;;
hombro;NOUN;Masc;Sing
e;CCONJ;;
irradia;VERB;;Sing
hacia;ADP;;
región;NOUN;Fem;Sing
laterocervical;ADJ;;Sing
izquierda;ADJ;Fem;Sing
,;PUNCT;;
desde;ADP;;
hace;VERB;;Sing
un;DET;Masc;Sing
mes;NOUN;Masc;Sing
.;PUNCT;;
Es;AUX;;Sing
atendido;VERB;Masc;Sing
por;ADP;;
médico;NOUN;Masc;Sing
extracomunitario;ADJ;Masc;Sing
que;PRON;;
indica;VERB;;Sing
Rx;NOUN;Fem;Sing
cervical;ADJ;;Sing
y;CCONJ;;
hombro;NOUN;Masc;Sing
y;CCONJ;;
pauta;NOUN;Fem;Sing
analgésicos;ADJ;Masc;Plur
menores;ADJ;;Plur
(;PUNCT;;
no;ADV;;
AINEs;NOUN;Masc;Plur
);PUNCT;;
para;ADP;;
el;DET;Masc;Sing
dolor;NOUN;Masc;Sing
,;PUNCT;;
indicando;VERB;;
cervicalgia;NOUN;Fem;Sing
como;SCONJ;;
juicio;NOUN;Masc;Sing
clínico;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Posteriormente;ADV;;
acude;VERB;;Sing
porque;SCONJ;;
el;DET;Masc;Sing
dolor;NOUN;Masc;Sing
no;ADV;;
cede;VERB;;Sing
.;PUNCT;;
EXAMEN;NOUN;Masc;Sing
:;PUNCT;;
•;PUNCT;;
Exploración;NOUN;Fem;Sing
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
No;ADV;;
se;PRON;;
aprecia;VERB;;Sing
patología;NOUN;Fem;Sing
cervical;ADJ;;Sing
.;PUNCT;;
•;PUNCT;;
Pruebas;NOUN;Fem;Plur
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
Analítica;NOUN;Fem;Sing
:;PUNCT;;
hemograma;NOUN;Masc;Sing
normal;ADJ;;Sing
.;PUNCT;;
Coagulación;NOUN;Fem;Sing
fibrinógeno;NOUN;Masc;Sing
en;ADP;;
760;NUM;;
.;PUNCT;;
Hba1;NOUN;Fem;
C;PROPN;;
7.2;NUM;;
%;SYM;;
,;PUNCT;;
creatinina;NOUN;Fem;
,;PUNCT;;
perfil;NOUN;Masc;Sing
hepático;ADJ;Masc;Sing
y;CCONJ;;
resto;NOUN;Masc;Sing
de;ADP;;
bioquímica;NOUN;Fem;Sing
normales;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
Rx;NOUN;Fem;Sing
hombro;NOUN;Masc;Sing
y;CCONJ;;
cervical;ADJ;;Sing
:;PUNCT;;
no;ADV;;
patología;NOUN;Fem;Sing
osteomuscular;ADJ;;Sing
.;PUNCT;;
Se;PRON;;
aprecia;VERB;;Sing
lesión;NOUN;Fem;Sing
ocupante;ADJ;;Sing
de;ADP;;
espacio;NOUN;Masc;Sing
en;ADP;;
lóbulo;NOUN;Masc;Sing
superior;ADJ;;Sing
izquierdo;ADJ;Masc;Sing
(;PUNCT;;
LSI;NOUN;Masc;Sing
);PUNCT;;
.;PUNCT;;
-;PUNCT;;
Rx;NOUN;Fem;Sing
tórax;NOUN;Masc;
:;PUNCT;;
masa;NOUN;Fem;Sing
espiculada;ADJ;Fem;Sing
en;ADP;;
LSI;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Pet;NOUN;Masc;Sing
-;PUNCT;;
TAC;NOUN;Masc;
:;PUNCT;;
neoplasia;NOUN;Fem;Sing
pulmonar;ADJ;;Sing
de;ADP;;
4x5;NUM;;
cm;NOUN;Masc;Sing
en;ADP;;
LSI;NOUN;Masc;Sing
.;PUNCT;;
Adenopatías;NOUN;Fem;Plur
mediastínicas;ADJ;Fem;Plur
.;PUNCT;;
-;PUNCT;;
Fibrobroncoscopia;NOUN;Fem;Sing
:;PUNCT;;
tumoración;NOUN;Fem;Sing
endobronquial;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Anatomía;NOUN;Fem;Sing
patológica;ADJ;Fem;Sing
:;PUNCT;;
Adenocarcinoma;NOUN;Masc;Sing
pulmonar;ADJ;;Sing
pobremente;ADV;;
diferenciado;ADJ;Masc;Sing
.;PUNCT;;
TRATAMIENTO;NOUN;Masc;Sing
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Tratamiento;NOUN;Masc;Sing
con;ADP;;
opiáceos;NOUN;Masc;Plur
mayores;ADJ;;Plur
para;ADP;;
el;DET;Masc;Sing
dolor;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Actualmente;ADV;;
a;ADP;;
la;DET;Fem;Sing
espera;NOUN;Fem;Sing
de;ADP;;
oncología;NOUN;Fem;Sing
para;ADP;;
valorar;VERB;;
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Adenocarcinoma;NOUN;Masc;Sing
pulmonar;ADJ;;Sing
pobremente;ADV;;
diferenciado;ADJ;Masc;Sing
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;NOUN;Fem;Sing
:;PUNCT;;
Consulta;VERB;;Sing
en;ADP;;
urgencias;NOUN;Fem;Plur
hospitalarias;ADJ;Fem;Plur
por;ADP;;
parestesias;NOUN;Fem;Plur
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;ADJ;Fem;Sing
:;PUNCT;;
Mujer;NOUN;Fem;Sing
de;ADP;;
65;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
•;PUNCT;;
Antecedentes;NOUN;Masc;Plur
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
Hipertensión;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Síndrome;NOUN;Masc;Sing
ansioso;ADJ;Masc;Sing
depresivo;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Intervención;NOUN;Fem;
de;ADP;;
la;DET;Fem;Sing
columna;NOUN;Fem;Sing
por;ADP;;
traumatismo;NOUN;Masc;Sing
en;ADP;;
juventud;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Fumadora;NOUN;Fem;Sing
de;ADP;;
10-15;NUM;;
cigarrillos;NOUN;Masc;Plur
al;ADP;Masc;Sing
día;NOUN;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Enfermedad;NOUN;Fem;Sing
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Cuadro;NOUN;Masc;Sing
de;ADP;;
parestesias;NOUN;Fem;Plur
desde;ADP;;
hace;VERB;;Sing
50;NUM;;
días;NOUN;Masc;Plur
aproximadamente;ADV;;
,;PUNCT;;
pérdida;NOUN;Fem;Sing
de;ADP;;
fuerza;NOUN;Fem;Sing
en;ADP;;
miembros;NOUN;Masc;Plur
superiores;ADJ;;Plur
(;PUNCT;;
MMSS;NOUN;Masc;Plur
);PUNCT;;
e;CCONJ;;
inferiores;ADJ;;Plur
(;PUNCT;;
MMII;NOUN;Masc;Plur
);PUNCT;;
,;PUNCT;;
mialgias;NOUN;Fem;Plur
generalizadas;ADJ;Fem;Plur
y;CCONJ;;
caídas;NOUN;Fem;Plur
de;ADP;;
repetición;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Paralelamente;ADV;;
refiere;VERB;;Sing
tos;NOUN;Fem;Sing
seca;ADJ;Fem;Sing
,;PUNCT;;
sensación;NOUN;Fem;Sing
distérmica;ADJ;Fem;Sing
e;CCONJ;;
incontinencia;NOUN;Fem;Sing
urinaria;ADJ;Fem;Sing
,;PUNCT;;
asociado;ADJ;Masc;Sing
a;ADP;;
pérdida;NOUN;Fem;Sing
de;ADP;;
10;NUM;;
kg;NOUN;Masc;Sing
en;ADP;;
3;NUM;;
meses;NOUN;Masc;Plur
y;CCONJ;;
anorexia;NOUN;Fem;Sing
.;PUNCT;;
EXAMEN;NOUN;Masc;Sing
:;PUNCT;;
•;PUNCT;;
Exploración;NOUN;Fem;Sing
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Consciente;ADJ;;Sing
,;PUNCT;;
orientada;ADJ;Fem;Sing
,;PUNCT;;
colaboradora;ADJ;Fem;Sing
,;PUNCT;;
lenguaje;NOUN;Masc;Sing
y;CCONJ;;
motilidad;NOUN;Fem;Sing
ocular;ADJ;;Sing
normal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Atrofia;NOUN;Fem;
muscular;ADJ;;Sing
en;ADP;;
MMII;NOUN;Masc;Plur
y;CCONJ;;
MMSS;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Reflejos;NOUN;Masc;Plur
osteotendinosos;ADJ;Masc;Plur
abolidos;ADJ;Masc;Plur
en;ADP;;
MMII;NOUN;Masc;Plur
,;PUNCT;;
conservados;ADJ;Masc;Plur
en;ADP;;
MMSS;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Sensibilidad;NOUN;Fem;Sing
termoalgésica;ADJ;Fem;Sing
conservada;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
La;DET;Fem;Sing
exploración;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
marcha;NOUN;Fem;Sing
no;ADV;;
es;VERB;;Sing
posible;ADJ;;Sing
,;PUNCT;;
pues;SCONJ;;
es;VERB;;Sing
imposible;ADJ;;Sing
la;DET;Fem;Sing
bipedestación;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Adenopatía;NOUN;Fem;Sing
supraclavicular;ADJ;;Sing
derecha;ADJ;Fem;Sing
de;ADP;;
2;NUM;;
cm;NOUN;Masc;Plur
y;CCONJ;;
adherida;ADJ;Fem;Sing
a;ADP;;
planos;NOUN;Masc;Plur
profundos;ADJ;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Auscultación;NOUN;Fem;Sing
:;PUNCT;;
crepitantes;ADJ;Masc;Plur
en;ADP;;
base;NOUN;Fem;Sing
pulmonar;ADJ;;Sing
izquierda;ADJ;Fem;Sing
sin;ADP;;
otros;DET;Masc;Plur
hallazgos;NOUN;Masc;Plur
.;PUNCT;;
•;PUNCT;;
Pruebas;NOUN;Fem;Plur
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
Analítica;NOUN;Fem;Sing
de;ADP;;
urgencias;NOUN;Fem;Plur
:;PUNCT;;
destaca;VERB;;Sing
leucocitosis;NOUN;Fem;
,;PUNCT;;
PCR;NOUN;Fem;Sing
elevada;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Radiografía;NOUN;Fem;Sing
de;ADP;;
tórax;NOUN;Masc;
con;ADP;;
aumento;NOUN;Masc;Sing
de;ADP;;
tamaño;NOUN;Masc;Sing
del;ADP;Masc;Sing
hilio;NOUN;Masc;Sing
izquierdo;ADJ;Masc;Sing
y;CCONJ;;
dudosa;ADJ;Fem;Sing
condensación;NOUN;Fem;Sing
en;ADP;;
lóbulo;NOUN;Masc;Sing
inferior;ADJ;;Sing
izquierdo;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
ECG;NOUN;Masc;Sing
normal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Ingreso;NOUN;Masc;Sing
en;ADP;;
planta;NOUN;Fem;Sing
de;ADP;;
Medicina;NOUN;Fem;Sing
Interna;ADJ;Fem;Sing
para;ADP;;
completar;VERB;;
estudio;NOUN;Masc;Sing
con;ADP;;
TAC;NOUN;Masc;
torácico;ADJ;Masc;Sing
,;PUNCT;;
que;PRON;;
identifica;VERB;;Sing
una;DET;Fem;Sing
masa;NOUN;Fem;Sing
pulmonar;ADJ;;Sing
hiliar;ADJ;Fem;Sing
izquierda;ADJ;Fem;Sing
sugerente;ADJ;;Sing
de;ADP;;
proceso;NOUN;Masc;Sing
neoplásico;ADJ;Masc;Sing
primario;ADJ;Masc;Sing
y;CCONJ;;
adenomegalias;NOUN;Fem;Plur
metastásicas;ADJ;Fem;Plur
múltiples;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
Resonancia;NOUN;Fem;Sing
magnética;ADJ;Fem;Sing
de;ADP;;
cráneo;NOUN;Masc;Sing
y;CCONJ;;
columna;NOUN;Fem;Sing
:;PUNCT;;
cavidad;NOUN;Fem;Sing
siringomiélica;ADJ;Fem;Sing
central;ADJ;;Sing
dorsal;ADJ;Fem;Sing
desde;ADP;;
T5;NOUN;;
hasta;ADP;;
T8;NOUN;;
(;PUNCT;;
posiblemente;ADV;;
secundaria;ADJ;Fem;Sing
a;ADP;;
golpe;NOUN;Masc;Sing
en;ADP;;
columna;NOUN;Fem;Sing
antigua;ADJ;Fem;Sing
e;CCONJ;;
intervenida;ADJ;Fem;Sing
por;ADP;;
pérdida;NOUN;Fem;Sing
de;ADP;;
fuerza;NOUN;Fem;Sing
);PUNCT;;
-;PUNCT;;
Analítica;NOUN;Fem;Sing
con;ADP;;
marcadores;NOUN;Masc;Plur
tumorales;ADJ;;Plur
(;PUNCT;;
Antígeno;NOUN;Masc;Sing
Carcinoembrionario;ADJ;Masc;Sing
7.05;NOUN;;
ng;NOUN;Masc;Sing
/;PUNCT;;
ml;NOUN;Masc;Sing
);PUNCT;;
,;PUNCT;;
sífilis;NOUN;Fem;
(;PUNCT;;
negativo;ADJ;Masc;Sing
);PUNCT;;
y;CCONJ;;
autominunidad;NOUN;Fem;Sing
(;PUNCT;;
Ac;NOUN;;
(;PUNCT;;
IgG;NOUN;Fem;Sing
);PUNCT;;
antinucleares;ADJ;;Plur
Positivos;ADJ;Masc;Plur
,;PUNCT;;
Ac;NOUN;;
(;PUNCT;;
IgG;NOUN;Fem;Sing
);PUNCT;;
Antineuronal-Hu;ADJ;;Sing
Positivo;ADJ;Masc;Sing
);PUNCT;;
.;PUNCT;;
-;PUNCT;;
Electromiograma;NOUN;Masc;Sing
(;PUNCT;;
EMG;NOUN;Masc;Sing
);PUNCT;;
:;PUNCT;;
Polineuropatia;NOUN;Fem;Sing
sensitivo;ADJ;Masc;Sing
motora;ADJ;Fem;Sing
de;ADP;;
tipo;NOUN;Masc;Sing
axonal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Biopsia;NOUN;Fem;Sing
de;ADP;;
tumoración;NOUN;Fem;Sing
pulmonar;ADJ;;Sing
:;PUNCT;;
diagnóstico;NOUN;Masc;Sing
de;ADP;;
Carcinoma;NOUN;Masc;Sing
de;ADP;;
células;NOUN;Fem;Plur
pequeñas;ADJ;Fem;Plur
.;PUNCT;;
TRATAMIENTO;NOUN;Masc;Sing
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Traslado;NOUN;Masc;Sing
al;ADP;Masc;Sing
hospital;NOUN;Masc;Sing
de;ADP;;
referencia;NOUN;Fem;Sing
para;ADP;;
iniciar;VERB;;
quimioterapia;NOUN;Fem;Sing
con;ADP;;
Cisplatino;NOUN;Masc;
y;CCONJ;;
Ectopósido;NOUN;Masc;
.;PUNCT;;
-;PUNCT;;
Actualmente;ADV;;
,;PUNCT;;
evoluciona;VERB;;Sing
de;ADP;;
forma;NOUN;Fem;Sing
favorable;ADJ;;Sing
tras;ADP;;
tratamiento;NOUN;Masc;Sing
con;ADP;;
quimioterapia;NOUN;Fem;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Carcinoma;NOUN;Masc;Sing
microcítico;ADJ;Masc;Sing
de;ADP;;
pulmón;NOUN;Masc;Sing
,;PUNCT;;
precedido;ADJ;Masc;Sing
del;ADP;Masc;Sing
Síndrome;NOUN;Masc;Sing
Paraneoplasico;ADJ;Masc;Sing
(;PUNCT;;
SLE;NOUN;;
y;CCONJ;;
siringomielia;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;NOUN;Fem;Sing
:;PUNCT;;
El;DET;Masc;Sing
día;NOUN;;
24/10/2013;NUM;;
acude;VERB;;Sing
una;DET;Fem;Sing
mujer;NOUN;Fem;Sing
de;ADP;;
40;NUM;;
años;NOUN;Masc;Plur
acompañada;ADJ;Fem;Sing
de;ADP;;
su;DET;;Sing
madre;NOUN;Fem;Sing
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;ADJ;Fem;Sing
:;PUNCT;;
•;PUNCT;;
Antecedentes;NOUN;Masc;Plur
personales;ADJ;;Plur
:;PUNCT;;
