Token;POS;Género;Número
de;ADP;;
corta;ADJ;Fem;Sing
evolución;NOUN;Fem;Sing
,;PUNCT;;
con;ADP;;
cambios;NOUN;Masc;Plur
en;ADP;;
el;DET;Masc;Sing
nivel;NOUN;Masc;Sing
de;ADP;;
alerta;NOUN;Fem;Sing
y;CCONJ;;
atencionales;ADJ;;Plur
,;PUNCT;;
asociando;VERB;;
déficit;NOUN;Masc;Sing
motores;NOUN;Masc;Plur
focales;ADJ;;Plur
y;CCONJ;;
episodios;NOUN;Masc;Plur
compatibles;ADJ;;Plur
con;ADP;;
crisis;NOUN;Fem;
parciales;ADJ;;Plur
complejas;ADJ;Fem;Plur
.;PUNCT;;
Ante;ADP;;
esta;DET;Fem;Sing
semiología;NOUN;Fem;Sing
resultaba;VERB;;Sing
imprescindible;ADJ;;Sing
realizar;VERB;;
estudio;NOUN;Masc;Sing
de;ADP;;
neuroimagen;NOUN;Fem;Sing
para;ADP;;
descartar;VERB;;
alteración;NOUN;Fem;Sing
estructural;ADJ;;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Hematoma;NOUN;Masc;
subdural;ADJ;;Sing
crónico;ADJ;Masc;Sing
bilateral;ADJ;;Sing
.;PUNCT;;
En;ADP;;
una;DET;Fem;Sing
anamnesis;NOUN;Fem;Sing
dirigida;ADJ;Fem;Sing
sobre;ADP;;
antecedentes;NOUN;Masc;Plur
traumáticos;ADJ;Masc;Plur
(;PUNCT;;
negados;ADJ;Masc;Plur
en;ADP;;
una;DET;Fem;Sing
primera;ADJ;Fem;Sing
entrevista;NOUN;Fem;Sing
);PUNCT;;
,;PUNCT;;
se;PRON;;
pudo;AUX;;Sing
constatar;VERB;;
que;SCONJ;;
en;ADP;;
la;DET;Fem;Sing
fecha;NOUN;Fem;Sing
aproximada;ADJ;Fem;Sing
del;ADP;;
comienzo;NOUN;Masc;Sing
de;ADP;;
los;DET;Masc;Plur
síntomas;NOUN;Masc;Plur
la;DET;Fem;Sing
paciente;NOUN;;Sing
había;AUX;;Sing
presentado;VERB;Masc;Sing
una;DET;Fem;Sing
caída;NOUN;Fem;Sing
al;ADP;;
suelo;NOUN;Masc;Sing
sin;ADP;;
pérdida;NOUN;Fem;Sing
de;ADP;;
consciencia;NOUN;Fem;Sing
,;PUNCT;;
precedida;ADJ;Fem;Sing
de;ADP;;
cortejo;NOUN;Masc;Sing
vegetativo;ADJ;Masc;Sing
y;CCONJ;;
en;ADP;;
relación;NOUN;Fem;
con;ADP;;
cuadro;NOUN;Masc;Sing
de;ADP;;
hipotensión;NOUN;Fem;Sing
ortostática;ADJ;Fem;Sing
por;ADP;;
sobredosificación;NOUN;Fem;Sing
de;ADP;;
su;DET;;Sing
medicación;NOUN;Fem;Sing
hipotensora;ADJ;Fem;Sing
.;PUNCT;;
TRATAMIENTO;NOUN;Masc;Sing
:;PUNCT;;
La;DET;Fem;Sing
paciente;NOUN;;Sing
fue;AUX;;Sing
intervenida;VERB;Fem;Sing
quirúrgicamente;ADV;;
,;PUNCT;;
con;ADP;;
resolución;NOUN;Fem;Sing
de;ADP;;
sus;DET;;Plur
trastornos;NOUN;Masc;Plur
cognitivos;ADJ;Masc;Plur
.;PUNCT;;
Mantiene;VERB;;Sing
aún;ADV;;
tratamiento;NOUN;Masc;Sing
con;ADP;;
fenitoína;NOUN;Fem;Sing
por;ADP;;
sus;DET;;Plur
episodios;NOUN;Masc;Plur
comiciales;ADJ;;Plur
,;PUNCT;;
que;PRON;;
no;ADV;;
han;AUX;;Plur
vuelto;VERB;Masc;Sing
a;ADP;;
repetirse;VERB;;
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;NOUN;Fem;Sing
:;PUNCT;;
Mujer;NOUN;Fem;
de;ADP;;
30;NUM;;
años;NOUN;Masc;Plur
que;PRON;;
consulta;VERB;;Sing
por;ADP;;
tumoración;NOUN;Fem;Sing
en;ADP;;
espalda;NOUN;Fem;Sing
de;ADP;;
unos;PRON;Masc;Plur
5;NUM;;
meses;NOUN;Masc;Plur
de;ADP;;
evolución;NOUN;Fem;Sing
.;PUNCT;;
HISTORIA;NOUN;Fem;Sing
CLÍNICA;NOUN;Fem;Sing
:;PUNCT;;
•;PUNCT;;
Antecedentes;NOUN;Masc;Plur
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
Intolerancia;NOUN;Fem;Sing
a;ADP;;
Claritromicina;PROPN;;
,;PUNCT;;
por;ADP;;
epigastralgia;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
No;ADV;;
enfermedades;NOUN;Fem;Plur
médico-quirúrgicas;ADJ;Masc;Sing
de;ADP;;
interés;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Niega;VERB;;Sing
consumo;NOUN;Masc;Sing
de;ADP;;
tóxicos;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
No;ADV;;
tratamiento;NOUN;Masc;Sing
habitual;ADJ;;Sing
.;PUNCT;;
•;PUNCT;;
Enfermedad;NOUN;Fem;
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Desde;ADP;;
hace;VERB;;Sing
unos;PRON;Masc;Plur
5;NUM;;
meses;NOUN;Masc;Plur
se;PRON;;
nota;VERB;;Sing
una;DET;Fem;Sing
tumoración;NOUN;Fem;Sing
en;ADP;;
la;DET;Fem;Sing
espalda;NOUN;Fem;Sing
,;PUNCT;;
no;ADV;;
dolorosa;ADJ;Fem;Sing
la;DET;Fem;Sing
palpación;NOUN;Fem;Sing
ni;CCONJ;;
movilización;NOUN;Fem;Sing
de;ADP;;
columna;NOUN;Fem;Sing
,;PUNCT;;
y;CCONJ;;
sin;ADP;;
crecimiento;NOUN;Masc;Sing
desde;ADP;;
que;PRON;;
apareció;VERB;;Sing
.;PUNCT;;
Niega;VERB;;Sing
lumbalgia;NOUN;Fem;Sing
con;ADP;;
signos;NOUN;Masc;Plur
de;ADP;;
alarma;NOUN;Fem;Sing
,;PUNCT;;
síndrome;NOUN;Masc;Sing
constitucional;ADJ;;Sing
,;PUNCT;;
fiebre;NOUN;Fem;Sing
u;CCONJ;;
otra;DET;Fem;Sing
sintomatología;NOUN;Fem;Sing
acompañante;ADJ;;Sing
.;PUNCT;;
EXAMEN;PROPN;;
:;PUNCT;;
•;PUNCT;;
Exploración;NOUN;Fem;Sing
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Tumoración;PROPN;;
a;ADP;;
nivel;NOUN;Masc;Sing
de;ADP;;
últimos;ADJ;Masc;Plur
arcos;NOUN;Masc;Plur
costales;ADJ;Masc;Plur
posteriores;ADJ;;Plur
derechos;NOUN;Masc;Plur
,;PUNCT;;
de;ADP;;
unos;PRON;Masc;Plur
5;NUM;;
cm;NOUN;Masc;
de;ADP;;
tamaño;NOUN;Masc;Sing
,;PUNCT;;
molesta;ADJ;Fem;Sing
a;ADP;;
la;DET;Fem;Sing
palpación;NOUN;Fem;Sing
,;PUNCT;;
de;ADP;;
consistencia;NOUN;Fem;Sing
pétrea;ADJ;Fem;Sing
y;CCONJ;;
bordes;NOUN;;Plur
mal;ADV;;
definidos;ADJ;Masc;Plur
.;PUNCT;;
•;PUNCT;;
Pruebas;NOUN;Fem;Plur
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
Radiografía;NOUN;Fem;Sing
de;ADP;;
columna;NOUN;Fem;Sing
dorsolumbar;ADJ;;Sing
:;PUNCT;;
no;ADV;;
se;PRON;;
aprecian;VERB;;Plur
lesiones;NOUN;Fem;Plur
óseas;ADJ;Fem;Plur
.;PUNCT;;
-;PUNCT;;
Ecografía;NOUN;Fem;Sing
de;ADP;;
partes;NOUN;Fem;Plur
blandas;ADJ;Fem;Plur
:;PUNCT;;
lesión;NOUN;Fem;Sing
hipoecogénica;ADJ;Fem;Sing
de;ADP;;
unos;PRON;Masc;Plur
41x54;NUM;;
mm;NOUN;Masc;
,;PUNCT;;
sin;ADP;;
vascularización;NOUN;Fem;Sing
con;ADP;;
Doppler;PROPN;;
,;PUNCT;;
no;ADV;;
catalogable;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Resonancia;PROPN;;
Magnética;PROPN;;
Nuclear;PROPN;;
(;PUNCT;;
RMN;PROPN;;
);PUNCT;;
de;ADP;;
columna;NOUN;Fem;Sing
dorsal;ADJ;Fem;Sing
y;CCONJ;;
lumbosacra;NOUN;Fem;Sing
:;PUNCT;;
pequeño;ADJ;Masc;Sing
foco;NOUN;Masc;Sing
de;ADP;;
mielopatía;NOUN;Fem;Sing
/;PUNCT;;
ectasia;NOUN;Fem;Sing
focal;ADJ;;Sing
del;ADP;;
conducto;NOUN;Masc;Sing
ependimario;ADJ;Masc;Sing
en;ADP;;
médula;NOUN;Fem;Sing
dorsal;ADJ;Fem;Sing
alta;ADJ;Fem;Sing
y;CCONJ;;
masa;NOUN;Fem;Sing
paravertebral;ADJ;Fem;Sing
derecha;ADJ;Fem;Sing
dorsolumbar;ADJ;;Sing
compatible;ADJ;;Sing
con;ADP;;
neoformación;NOUN;Fem;Sing
mesenquimal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Body;PROPN;;
-;PUNCT;;
TC;PROPN;;
:;PUNCT;;
a;ADP;;
nivel;NOUN;Masc;Sing
de;ADP;;
tórax;NOUN;Masc;Sing
,;PUNCT;;
varios;DET;Masc;Plur
nódulos;NOUN;Masc;Plur
pulmonares;ADJ;;Plur
compatibles;ADJ;;Plur
con;ADP;;
metástasis;NOUN;Masc;
.;PUNCT;;
A;ADP;;
nivel;NOUN;Masc;Sing
de;ADP;;
abdomen;NOUN;Masc;Sing
,;PUNCT;;
se;PRON;;
confirma;VERB;;Sing
el;DET;Masc;Sing
crecimiento;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
tumoración;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
BAG;PROPN;;
:;PUNCT;;
anatomía;NOUN;Fem;Sing
patológica;ADJ;Fem;Sing
informada;ADJ;Fem;Sing
como;SCONJ;;
lesión;NOUN;Fem;Sing
compatible;ADJ;;Sing
con;ADP;;
sarcoma;NOUN;Masc;Sing
de;ADP;;
partes;NOUN;Fem;Plur
blandas;ADJ;Fem;Plur
.;PUNCT;;
TRATAMIENTO;NOUN;Masc;Sing
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Tratamiento;NOUN;Masc;Sing
quimioterápico;ADJ;Masc;Sing
con;ADP;;
Antraciclinas;PROPN;;
.;PUNCT;;
-;PUNCT;;
Expectativas;NOUN;Fem;Plur
de;ADP;;
intervención;NOUN;Fem;Sing
quirúrgica;ADJ;Fem;Sing
si;SCONJ;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
actual;ADJ;;Sing
fuese;AUX;;Sing
efectivo;ADJ;Masc;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Sarcoma;PROPN;;
de;ADP;;
partes;NOUN;Fem;Plur
blandas;ADJ;Fem;Plur
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;NOUN;Fem;Sing
:;PUNCT;;
Niña;PROPN;;
de;ADP;;
5;NUM;;
años;NOUN;Masc;Plur
de;ADP;;
edad;NOUN;Fem;Sing
remitida;ADJ;Fem;Sing
para;ADP;;
estudio;NOUN;Masc;Sing
con;ADP;;
el;DET;Masc;Sing
diagnóstico;NOUN;Masc;Sing
de;ADP;;
asma;NOUN;Fem;Sing
de;ADP;;
difícil;ADJ;;Sing
control;NOUN;Masc;Sing
.;PUNCT;;
HISTORIA;PROPN;;
CLÍNICA;NOUN;Fem;Sing
:;PUNCT;;
•;PUNCT;;
Antecedentes;NOUN;Masc;Plur
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
Embarazo;NOUN;Masc;Sing
y;CCONJ;;
parto;NOUN;Masc;Sing
,;PUNCT;;
normales;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
Ingresó;VERB;;Sing
a;ADP;;
los;DET;Masc;Plur
9;NUM;;
meses;NOUN;Masc;Plur
de;ADP;;
edad;NOUN;Fem;Sing
por;ADP;;
neumonía;NOUN;Fem;Sing
en;ADP;;
lóbulo;NOUN;Masc;Sing
inferior;ADJ;;Sing
izquierdo;ADJ;Masc;Sing
.;PUNCT;;
Tratada;ADJ;Fem;Sing
con;ADP;;
salbutamol;NOUN;Masc;Sing
inhalado;ADJ;Masc;Sing
,;PUNCT;;
glucocorticoides;NOUN;Masc;Plur
orales;ADJ;;Plur
,;PUNCT;;
antibióticos;NOUN;Masc;Plur
y;CCONJ;;
oxigenoterapia;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Ingresó;VERB;;Sing
a;ADP;;
los;DET;Masc;Plur
10;NUM;;
meses;NOUN;Masc;Plur
en;ADP;;
UCIP;PROPN;;
por;ADP;;
bronquiolitis;NOUN;Fem;Sing
,;PUNCT;;
VRS;PROPN;;
negativa;ADJ;Fem;Sing
.;PUNCT;;
Ventilación;NOUN;Fem;Sing
mecánica;ADJ;Fem;Sing
(;PUNCT;;
36;NUM;;
horas;NOUN;Fem;Plur
);PUNCT;;
.;PUNCT;;
Tratada;ADJ;Fem;Sing
con;ADP;;
salbutamol;NOUN;Masc;Sing
y;CCONJ;;
adrenalina;NOUN;Fem;Sing
nebulizada;ADJ;Fem;Sing
,;PUNCT;;
glucocorticoides;NOUN;Masc;Plur
intravenosos;ADJ;Masc;Plur
y;CCONJ;;
oxigenoterapia;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Ingresó;VERB;;Sing
a;ADP;;
los;DET;Masc;Plur
11;NUM;;
meses;NOUN;Masc;Plur
por;ADP;;
bronquitis;NOUN;Fem;
e;CCONJ;;
infección;NOUN;Fem;Sing
respiratoria;ADJ;Fem;Sing
a;ADP;;
adenovirus;NOUN;Masc;
.;PUNCT;;
Tratada;ADJ;Fem;Sing
con;ADP;;
salbutamol;NOUN;Masc;Sing
nebulizado;ADJ;Masc;Sing
,;PUNCT;;
glucocorticoides;NOUN;Masc;Plur
orales;ADJ;;Plur
y;CCONJ;;
oxigenoterapia;NOUN;Fem;Sing
.;PUNCT;;
•;PUNCT;;
Enfermedad;NOUN;Fem;Sing
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Bronquitis;NOUN;;
recurrentes;ADJ;;Plur
que;PRON;;
precisan;VERB;;Plur
asistencia;NOUN;Fem;Sing
en;ADP;;
urgencias;NOUN;Fem;Plur
,;PUNCT;;
salbutamol;NOUN;Masc;Sing
nebulizado;ADJ;Masc;Sing
y;CCONJ;;
glucocorticoides;NOUN;Masc;Plur
orales;ADJ;;Plur
.;PUNCT;;
Frecuencia;PROPN;;
:;PUNCT;;
un;DET;Masc;Sing
episodio;NOUN;Masc;Sing
por;ADP;;
mes;NOUN;Masc;Sing
en;ADP;;
el;DET;Masc;Sing
último;ADJ;Masc;Sing
año;NOUN;Masc;Sing
.;PUNCT;;
En;ADP;;
intercrisis;NOUN;Fem;
,;PUNCT;;
refieren;VERB;;Plur
tos;NOUN;Masc;Sing
y;CCONJ;;
disnea;NOUN;Fem;Sing
de;ADP;;
esfuerzo;NOUN;Masc;Sing
intercrisis;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Bajo;ADP;;
tratamiento;NOUN;Masc;Sing
con;ADP;;
fluticasona;NOUN;Fem;Sing
,;PUNCT;;
en;ADP;;
aerosol;NOUN;Masc;Sing
dosificar;VERB;;
presurizado;ADJ;Masc;Sing
,;PUNCT;;
con;ADP;;
dosis;NOUN;Fem;
de;ADP;;
100;NUM;;
mcg;NOUN;;
cada;DET;;Sing
12;NUM;;
horas;NOUN;Fem;Plur
,;PUNCT;;
sin;ADP;;
mejoría;NOUN;Fem;Sing
.;PUNCT;;
EXAMEN;PROPN;;
:;PUNCT;;
•;PUNCT;;
Exploración;NOUN;Fem;Sing
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Peso;NOUN;Masc;
:;PUNCT;;
16;NUM;;
kg;NOUN;;
,;PUNCT;;
Talla;PROPN;;
:;PUNCT;;
1,08;NUM;;
m;NOUN;;
,;PUNCT;;
FR;PROPN;;
:;PUNCT;;
38;NUM;;
respiraciones;NOUN;Fem;Plur
/;PUNCT;;
min;NOUN;;
.;PUNCT;;
Taquipnea;PROPN;;
intermitente;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
ACP;PROPN;;
:;PUNCT;;
buena;ADJ;Fem;Sing
entrada;NOUN;Fem;Sing
de;ADP;;
aire;NOUN;Masc;Sing
bilateral;ADJ;;Sing
con;ADP;;
roncus;NOUN;Masc;Plur
bilaterales;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
Resto;PROPN;;
,;PUNCT;;
normal;ADJ;;Sing
.;PUNCT;;
•;PUNCT;;
Pruebas;NOUN;Fem;Plur
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
Radiografía;NOUN;Fem;Sing
de;ADP;;
tórax;NOUN;Masc;Sing
:;PUNCT;;
atrapamiento;NOUN;Masc;Sing
aéreo;ADJ;Masc;Sing
y;CCONJ;;
refuerzo;NOUN;Masc;Sing
hiliar;ADJ;;Sing
bilateral;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Hemograma;PROPN;;
y;CCONJ;;
bioquímica;NOUN;Fem;Sing
normales;ADJ;;Plur
.;PUNCT;;
IgE;PROPN;;
total;ADJ;;Sing
y;CCONJ;;
específica;ADJ;Fem;Sing
normales;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
Test;PROPN;;
del;ADP;;
sudor;PROPN;;
,;PUNCT;;
normal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Prick;PROPN;;
test;PROPN;;
,;PUNCT;;
negativo;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
ECG;PROPN;;
y;CCONJ;;
ecocardiografía;NOUN;Fem;Sing
normales;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
Estudio;NOUN;Masc;Sing
de;ADP;;
inmunidad;NOUN;Fem;Sing
humoral;ADJ;;Sing
y;CCONJ;;
celular;ADJ;;Sing
,;PUNCT;;
normal;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Función;NOUN;Fem;Sing
pulmonar;ADJ;;Sing
:;PUNCT;;
Espirometría;PROPN;;
forzada;ADJ;Fem;Sing
en;ADP;;
situación;NOUN;Fem;Sing
basal;ADJ;;Sing
:;PUNCT;;
patrón;NOUN;Masc;Sing
predominantemente;ADV;;
obstructivo;ADJ;Masc;Sing
(;PUNCT;;
disminución;NOUN;Fem;Sing
del;ADP;;
FEV1;PROPN;;
[;PUNCT;;
<80;NUM;;
%;SYM;;
];PUNCT;;
y;CCONJ;;
disminución;NOUN;Fem;Sing
del;ADP;;
FEV1;PROPN;;
/;PUNCT;;
FVC;PROPN;;
[;PUNCT;;
<;X;;
0,75;NUM;;
];PUNCT;;
);PUNCT;;
.;PUNCT;;
Espirometría;PROPN;;
forzada;ADJ;Fem;Sing
:;PUNCT;;
Prueba;NOUN;Fem;Sing
de;ADP;;
broncodilatación;NOUN;Fem;Sing
:;PUNCT;;
no;ADV;;
se;PRON;;
produce;VERB;;Sing
incremento;NOUN;Masc;Sing
del;ADP;;
FEV1;PROPN;;
.;PUNCT;;
-;PUNCT;;
TC;PROPN;;
pulmonar;ADJ;;Sing
de;ADP;;
alta;ADJ;Fem;Sing
resolución;NOUN;Fem;Sing
en;ADP;;
inspiración;NOUN;Fem;Sing
y;CCONJ;;
espiración;NOUN;Fem;Sing
:;PUNCT;;
hallazgos;NOUN;Masc;Plur
compatibles;ADJ;;Plur
con;ADP;;
bronquiolitis;NOUN;Fem;Sing
obliterante;ADJ;Fem;Sing
.;PUNCT;;
TRATAMIENTO;NOUN;Masc;Sing
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Terapia;NOUN;Fem;Sing
combinada;ADJ;Fem;Sing
con;ADP;;
salmeterol;NOUN;Masc;Sing
(;PUNCT;;
50;NUM;;
mcg;NOUN;;
);PUNCT;;
y;CCONJ;;
fluticasona;NOUN;Fem;Sing
(;PUNCT;;
100;NUM;;
mcg;NOUN;;
);PUNCT;;
cada;DET;;Sing
12;NUM;;
horas;NOUN;Fem;Plur
.;PUNCT;;
-;PUNCT;;
Antibioterapia;NOUN;Fem;Sing
precoz;ADJ;;Sing
durante;ADP;;
las;DET;Fem;Plur
infecciones;NOUN;Fem;Plur
respiratorias;ADJ;Fem;Plur
.;PUNCT;;
-;PUNCT;;
Fisioterapia;NOUN;Fem;
respiratoria;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Inmunización;NOUN;Fem;Sing
con;ADP;;
VANC-13;PROPN;;
y;CCONJ;;
antigripal;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Medidas;NOUN;Fem;Plur
de;ADP;;
higiene;NOUN;Fem;Sing
respiratoria;ADJ;Fem;Sing
-;PUNCT;;
Evolución;NOUN;Fem;Sing
:;PUNCT;;
Buen;ADJ;Masc;Sing
control;NOUN;Masc;Sing
.;PUNCT;;
Agudizaciones;NOUN;Fem;Plur
leves;ADJ;;Plur
ocasionales;ADJ;;Plur
que;PRON;;
no;ADV;;
han;AUX;;Plur
requerido;VERB;Masc;Sing
ingreso;NOUN;Masc;Sing
hospitalario;ADJ;Masc;Sing
.;PUNCT;;
Persistencia;NOUN;Fem;Sing
de;ADP;;
patrón;NOUN;Masc;Sing
obstructivo;ADJ;Masc;Sing
fijo;ADJ;Masc;Sing
intercrisis;NOUN;;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Bronquiolitis;PROPN;;
obliterante;ADJ;Fem;Sing
postinfecciosa;ADJ;Fem;Sing
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;NOUN;Fem;Sing
:;PUNCT;;
Mujer;NOUN;Fem;Sing
de;ADP;;
55;NUM;;
años;NOUN;Masc;Plur
acude;VERB;;Sing
por;ADP;;
intenso;ADJ;Masc;Sing
dolor;NOUN;Masc;Sing
en;ADP;;
el;DET;Masc;Sing
pecho;NOUN;Masc;Sing
.;PUNCT;;
HISTORIA;PROPN;;
CLÍNICA;NOUN;Fem;Sing
:;PUNCT;;
•;PUNCT;;
Antecedentes;NOUN;Masc;Plur
personales;ADJ;;Plur
:;PUNCT;;
-;PUNCT;;
HTA;PROPN;;
en;ADP;;
tto;NOUN;Masc;Sing
con;ADP;;
Enalapril;PROPN;;
20;NUM;;
mg;NOUN;;
.;PUNCT;;
-;PUNCT;;
En;ADP;;
2012;NUM;;
:;PUNCT;;
Ictus;PROPN;;
en;ADP;;
territorio;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
PICA;PROPN;;
izquierda;ADJ;Fem;Sing
,;PUNCT;;
sin;ADP;;
secuelas;NOUN;Fem;Plur
.;PUNCT;;
-;PUNCT;;
Probable;ADJ;;Sing
displasia;NOUN;Fem;Sing
fibromuscular;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Embolización;NOUN;Fem;Sing
de;ADP;;
aneurisma;NOUN;Masc;Sing
dependiente;ADJ;;Sing
de;ADP;;
ACM;PROPN;;
izquierda;ADJ;Fem;Sing
.;PUNCT;;
•;PUNCT;;
Enfermedad;NOUN;Fem;Sing
actual;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Intenso;ADJ;Masc;Sing
dolor;NOUN;Masc;Sing
centrotorácico;ADJ;Masc;Sing
opresivo;ADJ;Masc;Sing
irradiado;ADJ;Masc;Sing
a;ADP;;
garganta;NOUN;Fem;Sing
acompañado;ADJ;Masc;Sing
de;ADP;;
cortejo;NOUN;Masc;Sing
vegetativo;ADJ;Masc;Sing
y;CCONJ;;
disnea;NOUN;Fem;Sing
de;ADP;;
2;NUM;;
horas;NOUN;Fem;Plur
de;ADP;;
evolución;NOUN;Fem;Sing
.;PUNCT;;
EXAMEN;PROPN;;
:;PUNCT;;
•;PUNCT;;
Exploración;NOUN;Fem;Sing
física;ADJ;Fem;Sing
:;PUNCT;;
-;PUNCT;;
PA;PROPN;;
197/130;NUM;;
mmHg;NOUN;;
.;PUNCT;;
-;PUNCT;;
FC;PROPN;;
89;NUM;;
lpm;X;;
.;PUNCT;;
-;PUNCT;;
SatO2;PROPN;;
99;NUM;;
%;SYM;;
.;PUNCT;;
-;PUNCT;;
ACP;PROPN;;
normal;ADJ;;Sing
.;PUNCT;;
•;PUNCT;;
Pruebas;NOUN;;
complementarias;ADJ;Fem;Plur
:;PUNCT;;
-;PUNCT;;
ECG;PROPN;;
:;PUNCT;;
RS;PROPN;;
a;ADP;;
84;NUM;;
x´;NOUN;;
,;PUNCT;;
elevación;NOUN;Fem;Sing
de;ADP;;
ST;PROPN;;
en;ADP;;
cara;NOUN;Fem;Sing
inferior;ADJ;;Sing
(;PUNCT;;
II;NUM;;
,;PUNCT;;
III;NUM;;
y;CCONJ;;
aVF;PROPN;;
);PUNCT;;
y;CCONJ;;
anterolateral;ADJ;;Sing
(;PUNCT;;
V3;PROPN;;
-;PUNCT;;
V6;PROPN;;
);PUNCT;;
";";PUNCT;;
descenso;NOUN;Masc;Sing
de;ADP;;
ST;PROPN;;
en;ADP;;
V2;PROPN;;
y;CCONJ;;
cara;NOUN;Fem;Sing
lateral;ADJ;;Sing
alta;ADJ;Fem;Sing
I;PROPN;;
y;CCONJ;;
aVL;PROPN;;
.;PUNCT;;
-;PUNCT;;
Rx;PROPN;;
Tórax;PROPN;;
:;PUNCT;;
sin;ADP;;
signos;NOUN;Masc;Plur
de;ADP;;
IC;PROPN;;
.;PUNCT;;
-;PUNCT;;
Analítica;PROPN;;
normal;ADJ;;Sing
(;PUNCT;;
incluída;ADJ;Fem;Sing
Troponina;PROPN;;
);PUNCT;;
.;PUNCT;;
TRATAMIENTO;NOUN;Masc;Sing
Y;CCONJ;;
EVOLUCIÓN;NOUN;Fem;Sing
:;PUNCT;;
-;PUNCT;;
Tratamiento;NOUN;Masc;Sing
en;ADP;;
Urgencias;PROPN;;
:;PUNCT;;
AAS;PROPN;;
300;NUM;;
mg;NOUN;;
+;SYM;;
ticagrelor;NOUN;Masc;
180;NUM;;
mg;NOUN;;
+;SYM;;
morfina;NOUN;Fem;Sing
en;ADP;;
bolos;NOUN;Masc;Plur
IV;NUM;;
+;SYM;;
perfusión;NOUN;Fem;Sing
de;ADP;;
NTG;PROPN;;
.;PUNCT;;
-;PUNCT;;
Comentado;ADJ;Masc;Sing
el;DET;Masc;Sing
caso;NOUN;Masc;Sing
con;ADP;;
hemodinamista;NOUN;Masc;Sing
,;PUNCT;;
se;PRON;;
decide;VERB;;Sing
realizar;VERB;;
ACTP;PROPN;;
+;SYM;;
stent;PROPN;;
sobre;ADP;;
lesión;NOUN;Fem;Sing
de;ADP;;
circunfleja;NOUN;Fem;Sing
medial;ADJ;;Sing
.;PUNCT;;
DIAGNÓSTICO;NOUN;Masc;Sing
PRINCIPAL;ADJ;;Sing
:;PUNCT;;
Infarto;NOUN;Masc;Sing
agudo;ADJ;Masc;Sing
de;ADP;;
miocardio;NOUN;Masc;Sing
con;ADP;;
elevación;NOUN;Fem;Sing
de;ADP;;
ST;PROPN;;
.;PUNCT;;
MOTIVO;NOUN;Masc;Sing
DE;ADP;;
CONSULTA;NOUN;Fem;Sing
:;PUNCT;;
Mujer;PROPN;;
